,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,streamstotal_weights
30614,Krippy Kush,Farruko,19937,2018-03-17,7FfpP3YZ6fOWMdxkIAtud9,2018,19937,TrapXficante,2017-09-15,0.40077288194702654,0.65,0.0668,0.708,0.56,0.0,0.111,0.7849638870650034,0.15315576143601622,0.41100000000000003,0.6721208517348051,4,2017-01-01,latin,latin hip hop,reggaeton,trap latino,tropical,,,,,,"latin,latin hip hop,reggaeton,trap latino,tropical",329e4yvIujISKGKz1BZZbO,7961605,0.9090909090909092,2.8328182533162065e-05
30615,Chillax (feat. Ky-Mani Marley),Farruko,23404,2017-03-13,1lxswgIpzV6HhENRvkflES,2017,1545439,Visionary,2015-10-23,0.31697134900466445,0.69,0.0724,0.8270000000000001,0.6459999999999999,0.0,0.247,0.8639198949441891,0.07730167921250725,0.512,0.19784059704284732,4,2015-01-01,latin,latin hip hop,reggaeton,trap latino,tropical,,,,,,"latin,latin hip hop,reggaeton,trap latino,tropical",329e4yvIujISKGKz1BZZbO,7961605,0.9090909090909092,0.003650934525172653
30676,Illuminati,Lil Pump,54443,2020-04-24,0IGQvkMGwRuL0wWzVQw1Bc,2020,247036,Illuminati,2020-04-24,0.38489726106434097,0.63,0.18,0.764,0.5379999999999999,0.0,0.0967,0.843204202232436,0.3587145338737696,0.233,0.45096244429448606,4,2020-01-01,emo rap,miami hip hop,rap,trap,,,,,,,"emo rap,miami hip hop,rap,trap",3wyVrVrFCkukjdVIdirGVY,7169479,0.7777777777777778,0.00022049430358996806
30682,Esskeetit,Lil Pump,19621,2018-04-16,44KKhCyI0BGS6LvVyDqJtH,2018,166138,Esskeetit,2018-04-13,0.27561934410171063,0.65,0.0229,0.934,0.505,0.0,0.0867,0.7680236375574524,0.2096120440069485,0.691,0.5176954787500585,4,2018-01-01,emo rap,miami hip hop,rap,trap,,,,,,,"emo rap,miami hip hop,rap,trap",3wyVrVrFCkukjdVIdirGVY,7169479,0.7777777777777778,0.0002360629778649987
30689,Muchacha,Gente De Zona,48043,2020-04-24,2vI4SxtYqAQD5h1nSrqfKM,2020,874083,Muchacha,2020-04-23,0.3242770579199885,0.75,0.0784,0.83,0.8370000000000001,5.870000000000001e-05,0.0824,0.8618844386080105,0.17052692530399535,0.7440000000000001,0.357651114778414,4,2020-01-01,cubaton,latin,latin hip hop,latin pop,tropical,,,,,,"cubaton,latin,latin hip hop,latin pop,tropical",2cy1zPcrFcXAJTP0APWewL,1278431,0.7575757575757576,0.0007801709967973496
30708,La Gozadera (feat. Marc Anthony),Gente De Zona,19056,2017-03-13,0OMRAvrtLWE2TvcXorRiB9,2017,1318983,Visualízate,2016-04-22,0.3306134590185374,0.74,0.166,0.616,0.9890000000000001,0.0,0.172,0.9633617859487852,0.036334684423856414,0.902,0.2177442523935833,4,2016-01-01,cubaton,latin,latin hip hop,latin pop,tropical,,,,,,"cubaton,latin,latin hip hop,latin pop,tropical",2cy1zPcrFcXAJTP0APWewL,1278431,0.7575757575757576,0.003115956419383619
30769,Traidora (feat. Marc Anthony),Gente De Zona,19197,2017-03-17,7Fl3wSxRqBljyQH8dJSz9c,2017,458896,Visualízate,2016-04-22,0.3643597311581177,0.63,0.233,0.7170000000000001,0.929,0.0,0.359,0.8564018384766908,0.04313839027214823,0.586,0.2174703182313208,4,2016-01-01,cubaton,latin,latin hip hop,latin pop,tropical,,,,,,"cubaton,latin,latin hip hop,latin pop,tropical",2cy1zPcrFcXAJTP0APWewL,1278431,0.7575757575757576,0.0010840927722567048
30797,Si No Vuelves,Gente De Zona,23864,2017-04-07,0PE1dlvMZeBqEbm4BtVVSZ,2017,529961,Si No Vuelves,2017-04-07,0.3626160028104798,0.01,0.102,0.6809999999999999,0.912,7.18e-05,0.325,0.8547603414313855,0.02431962941517082,0.667,0.19760006948573874,4,2017-01-01,cubaton,latin,latin hip hop,latin pop,tropical,,,,,,"cubaton,latin,latin hip hop,latin pop,tropical",2cy1zPcrFcXAJTP0APWewL,1278431,0.7575757575757576,0.001251976242281335
30825,Hoy,Antonio Orozco,40350,2020-04-24,0MbxzbfMWb3msFOrv2jOc5,2020,40350,Hoy,2020-04-23,0.4167382535534876,0.58,0.079,0.627,0.672,6.91e-06,0.395,0.7998358502954694,0.01954255935147656,0.39899999999999997,0.4847164781420583,4,2020-01-01,spanish pop,,,,,,,,,,spanish pop,1ADdpen72RPuafRcv0YRBf,905021,0.6464646464646465,3.601477173308834e-05
30826,Estoy Hecho De Pedacitos De Ti,Antonio Orozco,36131,2020-04-25,476qF2YsjlF2pBNgbn0Q4E,2020,66663,Diez,2011-01-01,0.370001205224005,0.63,0.23199999999999998,0.534,0.49,0.0,0.11900000000000001,0.7962573867367039,0.011146496815286629,0.332,0.5456234006587783,4,2011-01-01,spanish pop,,,,,,,,,,spanish pop,1ADdpen72RPuafRcv0YRBf,905021,0.6464646464646465,5.950068718817517e-05
30829,Dicen,Antonio Orozco,32715,2019-03-13,1tHWjExSM4oJZRzC8UO0Sg,2019,335365,Dicen,2018-06-29,0.37890447702253255,0.56,0.128,0.71,0.8240000000000001,0.0,0.39899999999999997,0.8920551543007222,0.17921250723798493,0.893,0.1769481061795539,4,2018-01-01,spanish pop,,,,,,,,,,spanish pop,1ADdpen72RPuafRcv0YRBf,905021,0.6464646464646465,0.0003596377127439536
30840,Mi Héroe,Antonio Orozco,20363,2017-05-06,3xcA9VhzezvHcZsoQLmRho,2017,115576,Destino,2015-12-04,0.4121686595601189,0.0,0.35600000000000004,0.51,0.6829999999999999,0.0,0.0736,0.7764937623112278,0.021279675738274467,0.237,0.25449151806295145,4,2015-01-01,spanish pop,,,,,,,,,,spanish pop,1ADdpen72RPuafRcv0YRBf,905021,0.6464646464646465,0.00027303595203780577
30846,La Jeepeta - Remix,Nio Garcia,75587,2020-04-25,1mohfLaTJtB2RplHLQVM70,2020,2620488,La Jeepeta (Remix),2020-04-24,0.6949501114191128,0.93,0.3,0.815,0.715,4.83e-06,0.091,0.8664478003939594,0.2660683265778807,0.7859999999999999,0.7587374975780212,4,2020-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",5hdhHgpxyniooUiQVaPxQ0,1256792,0.8484848484848485,0.0023389411932911324
30864,Te Boté - Remix,Nio Garcia,47252,2019-03-13,3V8UKqhEK5zBkBb6d6ub8i,2019,10411529,Te Boté (Remix),2018-04-13,0.8813239001048802,0.8,0.542,0.903,0.675,1.28e-05,0.0595,0.9060078791858176,0.2762015055008686,0.442,0.2275724756298816,4,2018-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",5hdhHgpxyniooUiQVaPxQ0,1256792,0.8484848484848485,0.011165084238746865
30955,Te Bote,Nio Garcia,20652,2018-03-24,4X5V0XWXYbjlq4yBuPiYfA,2018,550508,Te Bote,2017-12-01,0.4647087332582847,0.53,0.7340000000000001,0.858,0.61,0.000584,0.171,0.8604070912672358,0.2342211928199189,0.419,0.22767937676637426,4,2017-01-01,latin,reggaeton,,,,,,,,,"latin,reggaeton",5hdhHgpxyniooUiQVaPxQ0,1256792,0.8484848484848485,0.0007822085123120821
30978,Tak Tiki Tak,Harry Nach,37216,2020-04-25,0aCTSZQTlmnjQucALTF00s,2020,1418525,Tak Tiki Tak,2019-07-05,0.3543230359336255,0.61,0.335,0.802,0.579,0.00031099999999999997,0.17300000000000001,0.8621799080761654,0.09221192819918936,0.23399999999999999,0.2508568794221994,4,2019-01-01,trap chileno,,,,,,,,,,trap chileno,0NnUMWDCDi1snuMja6IdxH,55839,0.7575757575757576,0.0012661178208842414
30996,No Puedo Vivir Sin Ti,Los Ronaldos,36562,2020-04-25,1EC0JRoSi9YL5zExd3Euc3,2020,217068,4 Canciones,2007-03-19,0.463136813439017,0.65,0.41200000000000003,0.593,0.804,0.0,0.109,0.8576822061720288,0.019976838448176028,0.596,0.4408268802907712,4,2007-01-01,cantautor,spanish new wave,spanish pop,,,,,,,,"cantautor,spanish new wave,spanish pop",1OTnb625gMBm5NsLYAdUEm,68857,0.5353535353535354,0.00019374608353303643
31002,Similares (feat. Sinsinati),Efecto Pasillo,35710,2020-04-27,74CBYERIN0oOdZ6x9h2L3R,2020,120836,Similares (feat. Sinsinati),2020-04-10,0.3966443486533545,0.64,0.0907,0.626,0.8,0.0,0.0946,0.8418581746552857,0.064997104806022,0.8759999999999999,0.25076334092776825,4,2020-01-01,latin arena pop,latin pop,latin viral pop,musica canaria,rock en espanol,spanish pop,,,,,"latin arena pop,latin pop,latin viral pop,musica canaria,rock en espanol,spanish pop",6CSa1r92LtHHdLG6kRabU3,348457,0.6161616161616161,0.00010785330748796686
31005,No te enamores,Efecto Pasillo,45084,2019-03-13,4AMNoX4gzC25M4I00poxI2,2019,2426791,No te enamores,2019-01-11,0.3739092081678288,0.57,0.12,0.653,0.7609999999999999,0.0,0.102,0.8517728168089297,0.08005211349160395,0.779,0.7857166719003681,4,2019-01-01,latin arena pop,latin pop,latin viral pop,musica canaria,rock en espanol,spanish pop,,,,,"latin arena pop,latin pop,latin viral pop,musica canaria,rock en espanol,spanish pop",6CSa1r92LtHHdLG6kRabU3,348457,0.6161616161616161,0.0026024348532125052
31066,Salvajes irracionales,Efecto Pasillo,39045,2019-03-13,1Ft3KKDbvXduw91Y9DZ2AB,2019,3091076,Barrio Las Banderas,2017-09-08,0.4201949385720403,0.53,0.0233,0.737,0.8290000000000001,0.0,0.34700000000000003,0.8642153644123441,0.07686740011580777,0.728,0.2510706816951848,4,2017-01-01,latin arena pop,latin pop,latin viral pop,musica canaria,rock en espanol,spanish pop,,,,,"latin arena pop,latin pop,latin viral pop,musica canaria,rock en espanol,spanish pop",6CSa1r92LtHHdLG6kRabU3,348457,0.6161616161616161,0.0033147988089327423
31172,Mariposa,Pablo López,58727,2020-05-01,1fYpHGrPkx3aGgY6C0uPFv,2020,58727,Mariposa,2020-04-30,0.28567911808374513,0.6,0.513,0.669,0.7040000000000001,0.0028,0.0653,0.7970124753775444,0.032715691951360745,0.31,0.2372937977296872,4,2020-01-01,spanish pop,,,,,,,,,,spanish pop,4uyqaioPEdClDxU6zvYlAZ,543665,0.6363636363636364,5.24173358009685e-05
31173,El Patio,Pablo López,71996,2018-03-13,3YWh4qEPAkWYu2830DFcga,2018,2917299,"Camino, Fuego Y Libertad",2017-12-15,0.5355861619769776,0.0,0.16399999999999998,0.461,0.495,4.65e-06,0.124,0.7812212738017071,0.00839606253618993,0.128,0.5051011886070114,4,2017-01-01,spanish pop,,,,,,,,,,spanish pop,4uyqaioPEdClDxU6zvYlAZ,543665,0.6363636363636364,0.004145146139128814
31234,Tu Enemigo,Pablo López,17333,2017-03-13,1G2gMKvtexF64ti7tJJBGy,2017,309241,El Mundo Y Los Amantes Inocentes,2015-09-04,0.34539924968394925,0.0,0.0369,0.5670000000000001,0.85,0.0,0.22899999999999998,0.8843729481286934,0.022292993630573254,0.574,0.18354925135797856,4,2015-01-01,spanish pop,,,,,,,,,,spanish pop,4uyqaioPEdClDxU6zvYlAZ,543665,0.6363636363636364,0.000730548823666878
31252,Goteo,Paloma Mami,52236,2020-05-01,634fDJYRCr5yzqfFWa9rfS,2020,401019,Goteo,2020-04-30,0.2177121771217712,0.7,0.41100000000000003,0.8759999999999999,0.568,0.00274,0.187,0.8301707156927118,0.04357266936884772,0.593,0.2377280835966888,4,2020-01-01,latin pop,reggaeton chileno,trap chileno,,,,,,,,"latin pop,reggaeton chileno,trap chileno",7rOlQwf8OuFLFQp4aydjBt,773693,0.6767676767676768,0.0003579332774629827
31261,No Te Enamores,Paloma Mami,42334,2019-03-13,0EJu1RBtxzldMG2peczuPv,2019,1759125,No Te Enamores,2018-12-21,0.27993763606850797,0.67,0.5870000000000001,0.8059999999999999,0.735,0.00889,0.0812,0.8727183191070257,0.027938621887666482,0.353,0.251585143414556,4,2018-01-01,latin pop,reggaeton chileno,trap chileno,,,,,,,,"latin pop,reggaeton chileno,trap chileno",7rOlQwf8OuFLFQp4aydjBt,773693,0.6767676767676768,0.0018864451908538677
31309,Fingías,Paloma Mami,48038,2019-03-22,7o0oY5wRcoV7oPuDhD2J1z,2019,1940189,Fingías,2019-03-22,0.3875743969392439,0.7,0.19,0.7290000000000001,0.805,0.225,0.0909,0.8933683519369666,0.2327735958309207,0.345,0.8655517768973282,4,2019-01-01,latin pop,reggaeton chileno,trap chileno,,,,,,,,"latin pop,reggaeton chileno,trap chileno",7rOlQwf8OuFLFQp4aydjBt,773693,0.6767676767676768,0.002080614060056889
31359,Be Kind (with Halsey),Marshmello,38150,2020-05-01,3Z8FwOEN59mRMxDCtb8N0A,2020,38150,Be Kind (with Halsey),2020-05-01,0.252661108959943,0.91,0.0077599999999999995,0.63,0.633,0.0,0.0541,0.7864084044648719,0.03257093225246092,0.452,0.21078899720052652,4,2020-01-01,brostep,pop,progressive electro house,,,,,,,,"brostep,pop,progressive electro house",64KEffDW9EtZ1y2vBYgq8T,26223763,0.9090909090909092,3.4051141056191334e-05
31360,Happier,Marshmello,68156,2019-03-13,2dpaYNEQHiRxtZbfNsse99,2019,3172716,Happier,2018-08-17,0.3591516248727463,0.87,0.191,0.687,0.792,0.0,0.16699999999999998,0.9288575180564675,0.03184713375796178,0.6709999999999999,0.25101054980590765,4,2018-01-01,brostep,pop,progressive electro house,,,,,,,,"brostep,pop,progressive electro house",64KEffDW9EtZ1y2vBYgq8T,26223763,0.9090909090909092,0.0034023476672465683
31421,Here With Me,Marshmello,32761,2019-03-15,5icOoE6VgqFKohjWWNp0Ac,2019,488081,Here With Me,2019-03-08,0.21056801950924306,0.8,0.0623,0.7909999999999999,0.565,0.0,0.156,0.8899868680236376,0.02996525767226405,0.18100000000000002,0.25064975847024473,4,2019-01-01,brostep,pop,progressive electro house,,,,,,,,"brostep,pop,progressive electro house",64KEffDW9EtZ1y2vBYgq8T,26223763,0.9090909090909092,0.0005234068387392292
31436,FRIENDS,Marshmello,31185,2019-03-15,08bNPGLD8AhKpnnERrAc6G,2019,7969455,FRIENDS,2018-02-09,0.3292287335660014,0.83,0.205,0.626,0.88,0.0,0.128,0.9408404464871964,0.039374638100752764,0.534,0.2180315491979074,4,2018-01-01,brostep,pop,progressive electro house,,,,,,,,"brostep,pop,progressive electro house",64KEffDW9EtZ1y2vBYgq8T,26223763,0.9090909090909092,0.008546260247837027
31500,Silence,Marshmello,22278,2018-03-13,7vGuf3Y35N4wmASOKLUVVU,2018,336960,Silence,2017-08-11,0.2733319827986327,0.81,0.256,0.52,0.7609999999999999,4.96e-06,0.17,0.917564018384767,0.08989577301679214,0.28600000000000003,0.5313320549739096,4,2017-01-01,brostep,pop,progressive electro house,,,,,,,,"brostep,pop,progressive electro house",64KEffDW9EtZ1y2vBYgq8T,26223763,0.9090909090909092,0.0004787813806678181
31516,If the World Was Ending - feat. Julia Michaels,JP Saxe,37459,2020-05-04,2kJwzbxV2ppxnQoYw4GLBZ,2020,192004,If the World Was Ending (feat. Julia Michaels),2019-10-17,0.3447863804558824,0.88,0.866,0.46399999999999997,0.473,0.0,0.109,0.6879842416283651,0.15315576143601622,0.604,0.08922904236625669,4,2019-01-01,canadian contemporary r&b,pop,,,,,,,,,"canadian contemporary r&b,pop",66W9LaWS0DPdL7Sz8iYGYe,133220,0.7676767676767676,0.00017137497476678795
31521,Stuck with U (with Justin Bieber),Ariana Grande,123700,2020-05-08,4HBZA5flZLE435QTztThqH,2020,483608,Stuck with U,2020-05-08,0.3955468255169001,0.93,0.223,0.597,0.45,0.0,0.382,0.8005252790544977,0.026925303995367692,0.537,0.7771645809809515,3,2020-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",66CXWjxzNUsdJxJ2JdwvnR,49572113,0.9393939393939394,0.00043164886563309507
31526,7 rings,Ariana Grande,144237,2019-03-13,6ocbgoVGwYJhOv1GgI9NsF,2019,6090988,"thank u, next",2019-02-08,0.26770076595831976,0.87,0.5920000000000001,0.778,0.317,0.0,0.0881,0.6667760998030204,0.44991314418066014,0.327,0.5184838746316922,4,2019-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",66CXWjxzNUsdJxJ2JdwvnR,49572113,0.9393939393939394,0.006531835440999712
31587,"break up with your girlfriend, i'm bored",Ariana Grande,52987,2019-03-13,4kV4N9D1iKVxx1KLvtTpjS,2019,1077922,"thank u, next",2019-02-08,0.2979954816921345,0.81,0.0421,0.726,0.5539999999999999,0.0,0.106,0.8454366382140512,0.09916039374638104,0.335,0.7185961208250096,4,2019-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",66CXWjxzNUsdJxJ2JdwvnR,49572113,0.9393939393939394,0.0011559387610406212
31614,"thank u, next",Ariana Grande,41185,2019-03-13,3e9HZxeyfWwjeyPAMmWSSQ,2019,1420719,"thank u, next",2019-02-08,0.3412809736158515,0.85,0.22899999999999998,0.7170000000000001,0.653,0.0,0.10099999999999999,0.8341431385423507,0.06166763173132599,0.41200000000000003,0.2974524122909581,4,2019-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",66CXWjxzNUsdJxJ2JdwvnR,49572113,0.9393939393939394,0.001523546379651654
31656,MONOPOLY (with Victoria Monét),Ariana Grande,35974,2019-04-02,6tsOcBnaKgzK22yEiqRh8P,2019,213236,MONOPOLY,2019-04-01,0.21631206583087373,0.7,0.7040000000000001,0.892,0.507,3.14e-05,0.109,0.747209455022981,0.5136074116965837,0.695,0.5446212025041592,4,2019-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",66CXWjxzNUsdJxJ2JdwvnR,49572113,0.9393939393939394,0.0002286693820603512
31662,no tears left to cry,Ariana Grande,105717,2018-04-20,5SxkdsY1ufZzoq9iXceLw9,2018,2331551,no tears left to cry,2018-04-20,0.3377576166310656,0.06,0.0375,0.703,0.696,5.65e-06,0.27399999999999997,0.8391332895600788,0.04299363057324842,0.366,0.3976922717159637,4,2018-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",66CXWjxzNUsdJxJ2JdwvnR,49572113,0.9393939393939394,0.0033128656424425214
31685,Side To Side,Ariana Grande,19371,2017-03-13,4pLwZjInHj3SimIyN9SnOz,2017,979422,Dangerous Woman,2016-05-20,0.3895925060709954,0.03,0.0408,0.648,0.738,0.0,0.292,0.8259684832567302,0.32397220613781125,0.603,0.6460770623567693,4,2016-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",66CXWjxzNUsdJxJ2JdwvnR,49572113,0.9393939393939394,0.002313779835058938
31738,美女と野獣,Ariana Grande,22216,2017-03-17,1KT0xdIjm7t053xByACrrg,2017,66095,美女と野獣,2017-02-03,0.3941261997748539,0.0,0.126,0.512,0.532,0.0,0.10300000000000001,0.7951739986868025,0.0049218297625940955,0.28300000000000003,0.1263237367292261,4,2017-01-01,dance pop,pop,post-teen pop,,,,,,,,"dance pop,pop,post-teen pop",66CXWjxzNUsdJxJ2JdwvnR,49572113,0.9393939393939394,0.00015614237601179113
31741,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",Vetusta Morla,114221,2020-05-08,3qKzESguQJ7GpqWf6K2hOE,2020,320353,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",2020-05-08,0.3791070572276258,0.58,0.0552,0.491,0.562,7.509999999999998e-05,0.249,0.8012475377544321,0.05486392588303417,0.261,0.6108731818455145,4,2020-01-01,cantautor,latin rock,rock alternativo espanol,spanish indie pop,spanish pop,spanish rock,,,,,"cantautor,latin rock,rock alternativo espanol,spanish indie pop,spanish pop,spanish rock",6J6yx1t3nwIDyPXk5xa7O8,540948,0.6565656565656566,0.0002859340810163581
31746,La Pared,Ana Mena,91391,2020-05-08,4ztIiVzp0HH7x1cO0cVLDv,2020,329777,La Pared,2020-05-07,0.2989955611856327,0.62,0.141,0.556,0.675,0.0,0.16699999999999998,0.8010833880499016,0.15315576143601622,0.46399999999999997,0.3218392340533571,5,2020-01-01,latin pop,spanish pop,,,,,,,,,"latin pop,spanish pop",6k8mwkKJKKjBILo7ypBspl,260374,0.7575757575757576,0.000294345560788666
31751,Ya Es Hora,Ana Mena,54401,2018-03-16,7EhLfrKAUXOjVGkfVyXMdK,2018,4826269,Ya Es Hora,2018-03-16,0.33789608917631914,0.0,0.039,0.745,0.853,0.0,0.196,0.8801378857518056,0.11262304574406487,0.659,0.25115085754755434,4,2018-01-01,latin pop,spanish pop,,,,,,,,,"latin pop,spanish pop",6k8mwkKJKKjBILo7ypBspl,260374,0.7575757575757576,0.006857572813670138
31807,Ya Es Hora,Ana Mena,131469,2018-05-11,2SKNarYKa7W0iCOq7u96N8,2018,233361,Index,2018-05-11,0.33789608917631914,0.58,0.0323,0.7709999999999999,0.818,0.0,0.196,0.8364084044648721,0.08497394325419802,0.654,0.2507700222487991,4,2018-01-01,latin pop,spanish pop,,,,,,,,,"latin pop,spanish pop",6k8mwkKJKKjBILo7ypBspl,260374,0.7575757575757576,0.0003315791244480731
31809,Ahora Lloras Tú,Ana Mena,23133,2017-03-13,7Fb8u1fxwY1XcRYXJ1tUL2,2017,1368240,Ahora Lloras Tú,2017-01-20,0.34046039556990426,0.0,0.0165,0.7170000000000001,0.9,0.000168,0.0573,0.8776099803020355,0.04603358425014476,0.762,0.3576711587415064,4,2017-01-01,latin pop,spanish pop,,,,,,,,,"latin pop,spanish pop",6k8mwkKJKKjBILo7ypBspl,260374,0.7575757575757576,0.0032323208193414496
31870,Me Vale,Miki Núñez,59844,2020-05-08,2ptZxf0K480OMZbODKZhVC,2020,227586,Me Vale,2020-05-07,0.3110683156866315,0.68,0.00145,0.525,0.782,0.0,0.0778,0.8826001313197636,0.05602200347423277,0.738,0.6512951740818195,4,2020-01-01,eurovision,latin talent show,latin viral pop,reggae catala,spanish pop,,,,,,"eurovision,latin talent show,latin viral pop,reggae catala,spanish pop",2hahtdJusGYC77DKod4qfB,91835,0.6161616161616161,0.00020313402328740133
31875,La Venda,Miki Núñez,32619,2019-03-13,3fCyP5h59OZOgfqQbeO1lJ,2019,218448,OT Gala Eurovisión RTVE (Operación Triunfo 2018 / Eurovision Song Contest / Tel Aviv 2019),2019-01-18,0.28100182322184586,0.47,0.0364,0.598,0.737,0.0,0.332,0.7729481286933684,0.02547770700636944,0.6759999999999999,0.5715536075792907,4,2019-01-01,eurovision,latin talent show,latin viral pop,reggae catala,spanish pop,,,,,,"eurovision,latin talent show,latin viral pop,reggae catala,spanish pop",2hahtdJusGYC77DKod4qfB,91835,0.6161616161616161,0.00023425861098651073
31882,Mundo imperfecto,Sidecars,50637,2020-05-08,7hlytak131AgmPYe8JsYws,2020,50637,Mundo imperfecto,2020-05-08,0.29402849970125833,0.6,0.10099999999999999,0.61,0.747,5.08e-06,0.325,0.874097176625082,0.01708164447017951,0.758,0.5012193410881199,4,2020-01-01,cantautor,spanish pop,spanish rock,,,,,,,,"cantautor,spanish pop,spanish rock",1OxGzd3ks0V8CVWtXT1VMj,140706,0.6060606060606061,4.519653026637904e-05
31883,Amasijo de huesos,Sidecars,32831,2019-03-13,72S6UNewVaLv3XqdcZ5J4L,2019,1370869,Cuestión de gravedad,2017-10-13,0.5164743864255876,0.58,0.23199999999999998,0.725,0.725,0.0,0.105,0.8588640840446488,0.00665894614939201,0.494,0.4646391084445217,4,2017-01-01,cantautor,spanish pop,spanish rock,,,,,,,,"cantautor,spanish pop,spanish rock",1OxGzd3ks0V8CVWtXT1VMj,140706,0.6060606060606061,0.0014700883861809995
31925,Sal de Mí,Operación Triunfo 2020,37868,2020-05-08,4Gk5j308rOCeMJoB6KQJw4,2020,37868,Sal de Mí,2020-05-08,0.3102323518023227,0.53,0.121,0.626,0.757,0.0,0.332,0.8521667760998031,0.038940359004053265,0.513,0.32346279506384,4,2020-01-01,latin talent show,latin viral pop,,,,,,,,,"latin talent show,latin viral pop",2eZt452S4ObWNq3SM9ZdD1,24566,0.494949494949495,3.379943930578908e-05
31926,ROCKSTAR (feat. Roddy Ricch),DaBaby,37674,2020-05-08,7ytR5pFWmSjzHJIeQkgog4,2020,192769,BLAME IT ON BABY,2020-04-17,0.2756680659231888,1.0,0.247,0.746,0.69,0.0,0.10099999999999999,0.7579120157583716,0.20382165605095545,0.49700000000000005,0.1839434492987954,4,2020-01-01,north carolina hip hop,rap,,,,,,,,,"north carolina hip hop,rap",4r63FhuTkUYltbVAg5TQnk,4133410,0.9595959595959596,0.00017205778270670894
31931,GOOBA,6ix9ine,64929,2020-05-09,4NhDYoQTYCdWHTvlbGVgwo,2020,281195,GOOBA,2020-05-08,0.14891440088827573,0.9,0.0264,0.611,0.688,0.0,0.251,0.832370321733421,0.46004632310364796,0.39299999999999996,0.7751401407086209,4,2020-01-01,emo rap,,,,,,,,,,emo rap,7gZfnEnfiaHzxARJ2LeXrf,5569165,0.8585858585858586,0.0002509832400863885
31935,MALA,6ix9ine,136759,2019-03-13,0LQ1J0BCzA2qnAgp9MkkNE,2019,5368321,DUMMY BOY,2018-11-27,0.3393064576927909,0.04,0.6890000000000001,0.7190000000000001,0.825,0.0,0.10300000000000001,0.9000328299409062,0.02779386218876665,0.789,0.2509504179166305,4,2018-01-01,emo rap,,,,,,,,,,emo rap,7gZfnEnfiaHzxARJ2LeXrf,5569165,0.8585858585858586,0.005756863971241285
31994,BEBE,6ix9ine,40920,2019-03-13,4KkUjFkcQvGvWekl8RATDn,2019,1855105,DUMMY BOY,2018-11-27,0.36821131936128254,0.05,0.172,0.635,0.902,0.0,0.125,0.9022652659225212,0.12420382165605096,0.28600000000000003,0.26469389527697423,4,2018-01-01,emo rap,,,,,,,,,,emo rap,7gZfnEnfiaHzxARJ2LeXrf,5569165,0.8585858585858586,0.0019893719353536355
32046,CANCIÓN CON YANDEL,Yandel,256565,2020-05-10,3pm4XtcsRIFFtH2UErk62R,2020,930018,LAS QUE NO IBAN A SALIR,2020-05-10,0.34605058350791984,0.83,0.447,0.75,0.741,0.0,0.121,0.8736703873933027,0.5483497394325421,0.495,0.11707010710157616,4,2020-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",0eHQ9o50hj6ZDNBt6Ys1sD,4458167,0.8383838383838383,0.0008300963067574561
32049,Como Antes (feat. Wisin),Yandel,30430,2018-03-13,5YzA563GXTuwQaRq24z1k5,2018,202613,#Update,2017-09-08,0.3501355235929009,0.66,0.182,0.813,0.8759999999999999,0.0,0.39399999999999996,0.8786605384110309,0.2154024319629415,0.746,0.21741686766307436,4,2017-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",0eHQ9o50hj6ZDNBt6Ys1sD,4458167,0.8383838383838383,0.000287889755108169
